,Name,gender_wiki,birth_date_wiki,nationality_wiki,gender_dbpedia,birth_date_dbpedia,nationality_dbpedia,gender_gkg,birth_date_gkg,nationality_gkg,VoxCeleb_ID,gender,birth_year,unit,height_raw,height
1455,Vahid Halilhodžić,male,1952-05-15,Bosnia-and-Herzegovina,male,1952-10-15,,male,1952-05-15,Bosnia-and-Herzegovina,id08774,male,1952.0,http://www.wikidata.org/entity/Q174728,182.0,182.0
1456,Admir Mehmedi,male,1991-03-16,Switzerland,male,1991-03-16,,male,1991-03-16,Switzerland,id00085,male,1991.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1457,LaShawn Merritt,male,1986-06-27,The-United-States-of-America,male,1986-06-27,american,male,1986-06-27,The-United-States-of-America,id04957,male,1986.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
1458,Natalie Coughlin,female,1982-08-23,The-United-States-of-America,female,1982-08-23,,female,1982-08-23,The-United-States-of-America,id06381,female,1982.0,http://www.wikidata.org/entity/Q174728,173.0,173.0
1459,Moisés Muñoz,male,1980-02-01,Mexico,male,1980-02-01,,male,1980-02-01,Mexico,id06218,male,1980.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
1460,Adam Nawałka,male,1957-10-23,Poland,male,1957-10-23,,male,1957-10-23,Poland,id00058,male,1957.0,http://www.wikidata.org/entity/Q174728,181.0,181.0
1461,Daniela Peštová,female,1970-10-14,The-Czech-Republic-1,female,1970-10-14,,female,1970-10-14,The-Czech-Republic-1,id01939,female,1970.0,http://www.wikidata.org/entity/Q174728,180.5,180.5
1462,Amber Valletta,female,1974-02-09,The-United-States-of-America,female,1974-02-09,,female,1974-02-09,The-United-States-of-America,id00399,female,1974.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
1463,Louisa Krause,female,1986-05-20,The-United-States-of-America,female,1986-05-20,,female,1986-05-20,The-United-States-of-America,id05273,female,1986.0,http://www.wikidata.org/entity/Q174728,165.0,165.0
1464,Frédéric Michalak,male,1982-10-16,France,male,1982-10-16,,male,1982-10-16,France,id02918,male,1982.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1465,Michel Therrien,male,1963-11-04,Canada,male,1963-11-04,,male,1963-11-04,Canada,id06049,male,1963.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1466,Rebecca Breeds,female,1987-06-17,Australia,female,1987-06-17,,female,1987-06-17,Australia,id07254,female,1987.0,http://www.wikidata.org/entity/Q11573,1.57,157.0
1467,Juan Sebastián Verón,male,1975-03-09,Argentina,male,1975-03-09,,male,1975-03-09,Argentina,id04402,male,1975.0,http://www.wikidata.org/entity/Q174728,186.0,186.0
1468,Elisabetta Gregoraci,female,1980-02-08,Italy,female,1980-02-08,,female,1980-02-08,Italy,id02450,female,1980.0,http://www.wikidata.org/entity/Q174728,176.0,176.0
1469,Caroline Seger,female,1985-03-19,Sweden,female,1985-03-19,,female,1985-03-19,Sweden,id01424,female,1985.0,http://www.wikidata.org/entity/Q174728,173.0,173.0
1470,Carlos Arthur Nuzman,male,1942-03-17,Brazil,male,1942-03-17,http://dbpedia.org/resource/brazil,male,1942-03-17,Brazil,id01371,male,1942.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
1471,Kendrick Perkins,male,1984-11-10,The-United-States-of-America,male,1984-11-10,american,male,1984-11-10,The-United-States-of-America,id04720,male,1984.0,http://www.wikidata.org/entity/Q174728,208.0,208.0
1472,Katerina Stikoudi,female,1985-04-16,Greece,female,1985-04-16,,female,1985-04-16,Greece,id04629,female,1985.0,http://www.wikidata.org/entity/Q174728,165.0,165.0
1473,Bas Dost,male,1989-05-31,Kingdom-of-the-Netherlands,male,1989-05-31,,male,1989-05-31,Kingdom-of-the-Netherlands,id00917,male,1989.0,http://www.wikidata.org/entity/Q174728,196.0,196.0
1474,Amélie Mauresmo,female,1979-07-05,France,female,1979-07-05,,female,1979-07-05,France,id00434,female,1979.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
1475,César Azpilicueta,male,1989-08-28,Spain,male,1989-08-28,,male,1989-08-28,Spain,id01848,male,1989.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1476,Luc Robitaille,male,1966-02-17,Canada,male,1966-02-17,,male,1966-02-17,Canada,id05290,male,1966.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
1477,Rebecca Adlington,female,1989-02-17,The-United-Kingdom-1,female,1989-02-17,,female,1989-02-17,The-United-Kingdom-1,id07253,female,1989.0,http://www.wikidata.org/entity/Q174728,179.0,179.0
1478,Francesco Guidolin,male,1955-10-03,Italy,male,1955-10-03,,male,1955-10-03,Italy,id02851,male,1955.0,http://www.wikidata.org/entity/Q174728,179.0,179.0
1479,Mélanie Thierry,female,1981-07-17,France,female,1981-07-17,,female,1981-07-17,France,id06299,female,1981.0,http://www.wikidata.org/entity/Q174728,163.0,163.0
1480,Chris Brunt,male,1984-12-14,The-United-Kingdom-1,male,1984-12-14,,male,1984-12-14,The-United-Kingdom-1,id01592,male,1984.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1481,Andrei Kirilenko,male,1981-02-18,The-United-States-of-America,male,1981-2-18,russian / american,male,1981-02-18,The-United-States-of-America,id00517,male,1981.0,http://www.wikidata.org/entity/Q174728,209.0,209.0
1482,Aymen Abdennour,male,1989-08-06,Tunisia,male,1989-08-06,,male,1989-08-06,Tunisia,id00852,male,1989.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
1483,Rohit Sharma,male,1987-04-30,India,male,1993-06-28,,male,1987-04-30,India,id07498,male,,http://www.wikidata.org/entity/Q3710,5.7,173.73600000000002
1484,Beth Littleford,female,1968-07-17,The-United-States-of-America,female,1968-07-17,,female,1968-07-17,The-United-States-of-America,id01003,female,1968.0,http://www.wikidata.org/entity/Q11573,1.8,180.0
1485,Sofiane Feghouli,male,1989-12-26,,male,1989-12-26,,male,1989-12-26,,id08129,male,1989.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1486,Börje Salming,male,1951-04-17,Sweden,male,1951-04-17,,male,1951-04-17,Sweden,id01293,male,1951.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
1487,Stone Cold Steve Austin,male,1964-12-18,The-United-States-of-America,male,1964-12-18,,male,1964-12-18,The-United-States-of-America,id08280,male,1964.0,http://www.wikidata.org/entity/Q174728,186.0,186.0
1488,Olof Mellberg,male,1977-09-03,Sweden,male,1977-09-03,,male,1977-09-03,Sweden,id06674,male,1977.0,http://www.wikidata.org/entity/Q174728,187.0,187.0
1489,Anita Włodarczyk,female,1985-08-08,Poland,female,1985-08-08,polish,female,1985-08-08,Poland,id00607,female,1985.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1490,Andrés Guardado,male,1986-09-28,Mexico,male,1986-09-28,,male,1986-09-28,Mexico,id00550,male,1986.0,http://www.wikidata.org/entity/Q174728,172.0,172.0
1491,Graham Rowntree,male,1971-04-18,The-United-Kingdom-1,male,1971-4-18,,male,1971-04-18,The-United-Kingdom-1,id03189,male,1971.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1492,Max Pacioretty,male,1988-11-20,The-United-States-of-America,male,1988-11-20,,male,1988-11-20,The-United-States-of-America,id05876,male,1988.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
1493,Jaime Faith Edmondson,female,1978-12-30,The-United-States-of-America,,,,,,,id03722,,,http://www.wikidata.org/entity/Q174728,173.0,173.0
1494,Cameron Russell,female,1987-06-14,The-United-States-of-America,female,1987-06-14,,female,1987-06-14,The-United-States-of-America,id01314,female,1987.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
1495,Besnik Hasi,male,1971-12-25,Albania,male,1971-12-25,,male,1971-12-25,Albania,id00999,male,1971.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
1496,Kenenisa Bekele,male,1982-06-13,Ethiopia,male,1982-06-13,http://dbpedia.org/resource/ethiopia,male,1982-06-13,Ethiopia,id04721,male,1982.0,http://www.wikidata.org/entity/Q174728,165.0,165.0
1497,Luc Alphand,male,1965-08-06,France,male,1965-08-06,,male,1965-08-06,France,id05287,male,1965.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1498,Dirk Kuyt,male,1980-07-22,Kingdom-of-the-Netherlands,male,1980-07-22,,male,1980-07-22,Kingdom-of-the-Netherlands,id02233,male,1980.0,http://www.wikidata.org/entity/Q174728,184.0,184.0
1499,Johan Bruyneel,male,1964-08-23,Belgium,male,1964-08-23,,male,1964-08-23,Belgium,id04182,male,1964.0,http://www.wikidata.org/entity/Q174728,182.0,182.0
1500,Carlos Bardem,male,1963-03-07,Spain,male,1963-3-7,,male,1963-03-07,Spain,id01372,male,1963.0,http://www.wikidata.org/entity/Q11573,1.8,180.0
1501,Vitor Belfort,male,1977-04-01,Brazil,male,1977-04-01,http://dbpedia.org/resource/brazilians,male,1977-04-01,Brazil,id08929,male,1977.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1502,Rachael Flatt,female,1992-07-21,The-United-States-of-America,female,1992-7-21,,female,1992-07-21,The-United-States-of-America,id07114,female,1992.0,http://www.wikidata.org/entity/Q174728,157.0,157.0
1503,Jess Thorup,male,1970-02-21,Denmark,male,1970-02-21,,male,1970-02-21,Denmark,id04025,male,1970.0,http://www.wikidata.org/entity/Q174728,190.0,190.0
1504,Phil Mickelson,male,1970-06-16,The-United-States-of-America,male,1970-6-16,http://dbpedia.org/resource/united_states,male,1970-06-16,The-United-States-of-America,id06971,male,1970.0,http://www.wikidata.org/entity/Q174728,191.0,191.0
1505,Thomas Alsgaard,male,1972-01-10,Norway,male,1972-01-10,,male,1972-01-10,Norway,id08517,male,1972.0,http://www.wikidata.org/entity/Q174728,190.0,190.0
1506,Stefan Reinartz,male,1989-01-01,Germany,male,1989-01-01,,male,1989-01-01,Germany,id08200,male,1989.0,http://www.wikidata.org/entity/Q174728,189.0,189.0
1507,Kim Clijsters,female,1983-06-08,Belgium,female,1983-06-08,,female,1983-06-08,Belgium,id04783,female,1983.0,http://www.wikidata.org/entity/Q174728,174.0,174.0
1508,Jeff Fisher,male,1958-02-25,The-United-States-of-America,male,1958-2-25,,male,1958-02-25,The-United-States-of-America,id03951,male,1958.0,http://www.wikidata.org/entity/Q218593,70.0,177.8
1509,Francis Gillot,male,1960-02-09,France,male,1960-02-09,,male,1960-02-09,France,id02857,male,1960.0,http://www.wikidata.org/entity/Q174728,182.0,182.0
1510,Ole Einar Bjørndalen,male,1974-01-27,Norway,male,1974-1-27,,male,1974-01-27,Norway,id06648,male,1974.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1511,Dries Mertens,male,1987-05-06,Belgium,male,1987-05-06,,male,1987-05-06,Belgium,id02303,male,1987.0,http://www.wikidata.org/entity/Q174728,169.0,169.0
1512,Andrés Manuel López Obrador,male,1953-11-13,Mexico,male,1953-11-13,,male,1953-11-13,Mexico,id00552,male,1953.0,http://www.wikidata.org/entity/Q11573,1.73,173.0
1513,Brody Jenner,male,1983-08-21,The-United-States-of-America,male,1983-08-21,,male,1983-08-21,The-United-States-of-America,id01241,male,1983.0,http://www.wikidata.org/entity/Q11573,1.8,180.0
1514,Jérémy Ménez,male,1987-05-07,France,male,1987-05-07,,male,1987-05-07,France,id04501,male,1987.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1515,Robinson Canó,male,1982-10-22,Dominican-Republic,male,1982-10-22,,male,1982-10-22,Dominican-Republic,id07468,male,1982.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1516,Michael Boogerd,male,1972-05-28,Kingdom-of-the-Netherlands,male,1972-05-28,,male,1972-05-28,Kingdom-of-the-Netherlands,id05987,male,1972.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1517,Jordan Ayew,male,1991-09-11,Ghana,male,1991-09-11,,male,1991-09-11,Ghana,id04293,male,1991.0,http://www.wikidata.org/entity/Q174728,182.0,182.0
1518,Allan McGregor,male,1982-01-31,The-United-Kingdom-1,male,1982-01-31,,male,1982-01-31,The-United-Kingdom-1,id00348,male,1982.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1519,Alison Riske,female,1990-07-03,The-United-States-of-America,female,1990-07-03,,female,1990-07-03,The-United-States-of-America,id00342,female,1990.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
1520,François Pervis,male,1984-10-16,France,male,1984-10-16,,male,1984-10-16,France,id02893,male,1984.0,http://www.wikidata.org/entity/Q174728,182.0,182.0
1521,Jon Kortajarena,male,1985-05-19,Spain,male,1985-05-19,,male,1985-05-19,Spain,id04259,male,1985.0,http://www.wikidata.org/entity/Q11573,1.88,188.0
1522,Boban Marjanović,male,1988-08-15,Serbia,male,1988-08-15,serbian,male,1988-08-15,Serbia,id01115,male,1988.0,http://www.wikidata.org/entity/Q174728,222.0,222.0
1523,Greivis Vásquez,male,1987-01-16,Venezuela,male,1987-01-16,venezuelan,male,1987-01-16,Venezuela,id03210,male,1987.0,http://www.wikidata.org/entity/Q174728,201.0,201.0
1524,Gaizka Mendieta,male,1974-03-27,Spain,male,1974-03-27,,male,1974-03-27,Spain,id02957,male,1974.0,http://www.wikidata.org/entity/Q11573,1.73,173.0
1525,Clémence Poésy,female,1982-10-30,France,female,1982-10-03,,female,1982-10-30,France,id01760,female,1982.0,http://www.wikidata.org/entity/Q174728,170.0,170.0
1526,Juan Pablo Ángel,male,1975-10-24,Colombia,male,1975-10-24,,male,1975-10-24,Colombia,id04399,male,1975.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
1527,Shawn Johnson,female,1992-01-19,The-United-States-of-America,female,1992-01-19,,female,1992-01-19,The-United-States-of-America,id07996,female,1992.0,http://www.wikidata.org/entity/Q174728,145.0,145.0
1528,André Breitenreiter,male,1973-10-02,Germany,male,1973-10-02,,male,1973-10-02,Germany,id00542,male,1973.0,http://www.wikidata.org/entity/Q174728,182.0,182.0
1529,Thomas Voeckler,male,1979-06-22,France,male,1979-06-22,,male,1979-06-22,France,id08535,male,1979.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
1530,Jean-Pierre Foucault,male,1947-11-23,France,male,1947-11-23,french,male,1947-11-23,France,id03927,male,1947.0,http://www.wikidata.org/entity/Q11573,1.84,184.0
1531,Andrés Nocioni,male,1979-09-30,Argentina,male,1979-11-30,http://dbpedia.org/resource/argentina,male,1979-09-30,Argentina,id00553,male,1979.0,http://www.wikidata.org/entity/Q174728,203.0,203.0
1532,Dorival Júnior,male,1962-04-25,Brazil,male,1962-04-25,,male,1962-04-25,Brazil,id02282,male,1962.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1533,Renan Barão,male,1988-01-31,Brazil,male,1987-02-27,http://dbpedia.org/resource/brazilians,male,1988-01-31,Brazil,id07279,male,,http://www.wikidata.org/entity/Q174728,168.0,168.0
1534,Lars Ricken,male,1976-07-10,Germany,male,1976-07-10,,male,1976-07-10,Germany,id05000,male,1976.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1535,Philippe Candeloro,male,1972-02-17,France,male,1972-2-17,,male,1972-02-17,France,id06989,male,1972.0,http://www.wikidata.org/entity/Q174728,170.0,170.0
1536,Ángel Di María,male,1988-02-14,Argentina,male,1988-02-14,,male,1988-02-14,Argentina,id09227,male,1988.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1537,Jerricho Cotchery,male,1982-06-16,The-United-States-of-America,male,1982-06-16,,male,1982-06-16,The-United-States-of-America,id04012,male,1982.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
1538,Christiane Taubira,female,1952-02-02,France,female,1952-02-02,,female,1952-02-02,France,id01646,female,1952.0,http://www.wikidata.org/entity/Q11573,1.5,150.0
1539,Élodie Gossuin,female,1980-12-15,France,female,1980-12-15,,female,1980-12-15,France,id09234,female,1980.0,http://www.wikidata.org/entity/Q11573,1.8,180.0
1540,Monty Panesar,male,1982-04-25,Australia,male,1982-04-25,,male,1982-04-25,Australia,id06245,male,1982.0,http://www.wikidata.org/entity/Q11573,1.85,185.0
1541,Franck Ribéry,male,1983-04-07,France,male,1983-04-07,,male,1983-04-07,France,id02866,male,1983.0,http://www.wikidata.org/entity/Q174728,170.0,170.0
1542,Dirk Nowitzki,male,1978-06-19,Germany,male,1978-06-19,german,male,1978-06-19,Germany,id02234,male,1978.0,http://www.wikidata.org/entity/Q174728,213.0,213.0
1543,Guillaume Depardieu,male,1971-04-07,France,male,1971-04-07,,male,1971-04-07,France,id03229,male,1971.0,http://www.wikidata.org/entity/Q11573,1.85,185.0
1544,Eugen Polanski,male,1986-03-17,Poland,male,1986-03-17,,male,1986-03-17,Poland,id02638,male,1986.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1545,Joseph Yobo,male,1980-09-06,Nigeria,male,1980-09-06,,male,1980-09-06,Nigeria,id04335,male,1980.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
1546,Kurtley Beale,male,1989-01-06,Australia,male,1989-1-6,,male,1989-01-06,Australia,id04934,male,1989.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
1547,Nadine Angerer,female,1978-11-10,Germany,female,1978-11-10,,female,1978-11-10,Germany,id06320,female,1978.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
1548,Rozalia Mancewicz,female,1987-06-27,Poland,female,1987-06-27,,female,1987-06-27,Poland,id07591,female,1987.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
1549,Anke Huber,female,1974-12-04,Germany,female,1974-12-04,,female,1974-12-04,Germany,id00615,female,1974.0,http://www.wikidata.org/entity/Q174728,173.0,173.0
1550,Jelena Jensen,female,1981-10-07,The-United-States-of-America,female,1981-10-07,,female,1981-10-07,The-United-States-of-America,id03962,female,1981.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1551,Brandon Sutter,male,1989-02-14,Canada,male,1989-02-14,,male,1989-02-14,Canada,id01175,male,1989.0,http://www.wikidata.org/entity/Q174728,191.0,191.0
1552,Juan Pablo Sorín,male,1976-05-05,Argentina,male,1976-05-05,,male,1976-05-05,Argentina,id04398,male,1976.0,http://www.wikidata.org/entity/Q174728,171.0,171.0
1553,Paul Le Guen,male,1964-03-01,France,male,1964-03-01,,male,1964-03-01,France,id06845,male,1964.0,http://www.wikidata.org/entity/Q174728,186.0,186.0
1554,Alysia Montaño,female,1986-04-23,The-United-States-of-America,female,1986-04-23,http://dbpedia.org/resource/united_states,female,1986-04-23,The-United-States-of-America,id00371,female,1986.0,http://www.wikidata.org/entity/Q174728,170.0,170.0
1555,Anastasia Volochkova,female,1976-01-20,Soviet-Union-1,female,1976-01-20,,female,1976-01-20,Soviet-Union-1,id00463,female,1976.0,http://www.wikidata.org/entity/Q174728,172.0,172.0
1556,Amy Fisher,female,1974-08-21,The-United-States-of-America,female,1974-08-21,american,,,,id00423,,,http://www.wikidata.org/entity/Q174728,163.0,163.0
1557,Nazem Kadri,male,1990-10-06,Canada,male,1990-10-06,,male,1990-10-06,Canada,id06430,male,1990.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1558,Kevin Muscat,male,1973-08-07,Australia,male,1973-08-07,,male,1973-08-07,Australia,id04750,male,1973.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1559,Alexis Tsipras,male,1974-07-28,Greece,male,1974-07-28,,male,1974-07-28,Greece,id00302,male,1974.0,http://www.wikidata.org/entity/Q11573,1.74,174.0
1560,Barbara Schett,female,1976-03-10,Austria,,,,female,1976-03-10,Austria,id00897,,,http://www.wikidata.org/entity/Q174728,176.0,176.0
1561,Ahmed Elmohamady,male,1987-09-09,Egypt,male,1987-09-09,,male,1987-09-09,Egypt,id00127,male,1987.0,http://www.wikidata.org/entity/Q174728,182.0,182.0
1562,Fabiana Murer,female,1981-03-16,Brazil,female,1981-03-16,,female,1981-03-16,Brazil,id02698,female,1981.0,http://www.wikidata.org/entity/Q174728,172.0,172.0
1563,Wojciech Fibak,male,1952-08-30,Poland,male,1952-08-30,,male,1952-08-30,Poland,id09027,male,1952.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1564,Ana Beatriz Barros,female,1982-05-29,Brazil,female,1982-05-29,,female,1982-05-29,Brazil,id00438,female,1982.0,http://www.wikidata.org/entity/Q174728,181.0,181.0
1565,Marouane Fellaini,male,1987-11-22,Belgium,male,1987-11-22,,male,1987-11-22,Belgium,id05714,male,1987.0,http://www.wikidata.org/entity/Q174728,194.0,194.0
1566,Flip Saunders,male,1955-02-23,The-United-States-of-America,male,1955-02-23,american,male,1955-02-23,The-United-States-of-America,id02818,male,1955.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
